theTime,x,y,z,xvel,yvel,zvel,playerRotation,flipangle,grav_gain0,PSFactor,score,caughtToFloor,missedToFloor,ballTouchdownX,ballTouchdownY,ballTouchdownZ,goalPosX,goalPosY,goalPosZ
27.6,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
27.62,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
27.64,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
27.66,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
27.68,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
27.7,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
27.72,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
27.74,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
27.76,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
27.78,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
27.8,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
27.82,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
27.84,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
27.86,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
27.88,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
27.9,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
27.92,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
27.94,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
27.96,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
27.98,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
28,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
28.02,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
28.04,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
28.06,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
28.08,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
28.1,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
28.12,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
28.14,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
28.16,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
28.18,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
28.2,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
28.22,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
28.24,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
28.26,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
28.28,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
28.3,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
28.32,0,10,-58.7,0,0,0,90,180,0,1,0,0,0,(16.5, -5.0, 7.6),(0.0, 0.0, 0.0)
