theTime,x,y,z,xvel,yvel,zvel,playerRotation,flipangle,grav_gain0,PSFactor,score,caughtToFloor,missedToFloor,ballTouchdownX,ballTouchdownY,ballTouchdownZ,goalPosX,goalPosY,goalPosZ
33.68,0,10,-58.7,-0.0001533784,8.978046E-05,-4.005026E-05,23.77936,45,0,1,0,0,0,(-13.6, -5.0, 8.3),(18.3, -7.5, 8.1)
33.7,0,10,-58.7,-0.000232148,8.72773E-05,-3.312115E-05,23.7771,45,0,1,0,0,0,(-13.6, -5.0, 8.3),(18.3, -7.5, 8.1)
33.72,0,10,-58.7,0.000490511,-0.0002127592,-0.0004097907,23.77564,45,0,1,0,0,0,(-13.6, -5.0, 8.3),(18.3, -7.5, 8.1)
33.74,0,10,-58.7,0.0004375804,-0.0003237642,-0.0003654211,23.77564,45,0,1,0,0,0,(-13.6, -5.0, 8.3),(18.3, -7.5, 8.1)
33.76,0,10,-58.7,-0.0002709315,-4.032397E-05,-0.0004991702,23.77921,45,0,1,0,0,0,(-13.6, -5.0, 8.3),(18.3, -7.5, 8.1)
33.78,0,10,-58.7,-9.128745E-05,-6.742174E-05,0.0007827419,23.78021,45,0,1,0,0,0,(-13.6, -5.0, 8.3),(18.3, -7.5, 8.1)
33.8,0,10,-58.7,-0.0003140618,-0.0001173725,0.000785226,23.77829,45,0,1,0,0,0,(-13.6, -5.0, 8.3),(18.3, -7.5, 8.1)
33.82,0,10,-58.7,-0.0003140618,-0.0001173725,0.000785226,23.77829,45,0,1,0,0,0,(-13.6, -5.0, 8.3),(18.3, -7.5, 8.1)
33.84,0,10,-58.7,-0.000920287,-1.032281E-05,-0.001742463,23.77425,45,0,1,0,0,0,(-13.6, -5.0, 8.3),(18.3, -7.5, 8.1)
33.86,0,10,-58.7,-0.000920287,-1.032281E-05,-0.001742463,23.77425,45,0,1,0,0,0,(-13.6, -5.0, 8.3),(18.3, -7.5, 8.1)
33.88,0,10,-58.7,0.00112861,-0.0006360846,-0.0006718289,23.77243,45,0,1,0,0,0,(-13.6, -5.0, 8.3),(18.3, -7.5, 8.1)
33.9,0,10,-58.7,0.0001565198,-0.0007256657,-0.001157098,23.77567,45,0,1,0,0,0,(-13.6, -5.0, 8.3),(18.3, -7.5, 8.1)
33.92,0,10,-58.7,0.0001565198,-0.0007256657,-0.001157098,23.77567,45,0,1,0,0,0,(-13.6, -5.0, 8.3),(18.3, -7.5, 8.1)
33.94,0,10,-58.7,0.0007841194,-0.0005085836,-0.001749299,23.77546,45,0,1,0,0,0,(-13.6, -5.0, 8.3),(18.3, -7.5, 8.1)
33.96,0,10,-58.7,0.0007841194,-0.0005085836,-0.001749299,23.77546,45,0,1,0,0,0,(-13.6, -5.0, 8.3),(18.3, -7.5, 8.1)
33.98,0,10,-58.7,0.0008845539,0.0001852103,-0.001805864,23.77803,45,0,1,0,0,0,(-13.6, -5.0, 8.3),(18.3, -7.5, 8.1)
34,0,10,-58.7,0.001444412,-0.0009572905,-0.003528703,23.77329,45,0,1,0,0,0,(-13.6, -5.0, 8.3),(18.3, -7.5, 8.1)
34.02,0,10,-58.7,0.001729421,-0.001043573,-0.003708959,23.77329,45,0,1,0,0,0,(-13.6, -5.0, 8.3),(18.3, -7.5, 8.1)
