theTime,x,y,z,xvel,yvel,zvel,playerRotation,flipangle,grav_gain0,PSFactor,score,caughtToFloor,missedToFloor,ballTouchdownX,ballTouchdownY,ballTouchdownZ,goalPosX,goalPosY,goalPosZ
51,0,10,-58.7,0,0,0,270,89.4,0,1,0,0,3,(7.0, -5.0, 0.8),(0.0, 0.0, 0.0)
51.02,0,10,-58.7,0,0,0,270,89.4,0,1,0,0,3,(7.0, -5.0, 0.8),(0.0, 0.0, 0.0)
51.04,0,10,-58.7,0,0,0,270,89.4,0,1,0,0,3,(7.0, -5.0, 0.8),(0.0, 0.0, 0.0)
51.06,0,10,-58.7,0,0,0,270,89.4,0,1,0,0,3,(7.0, -5.0, 0.8),(0.0, 0.0, 0.0)
51.08,0,10,-58.7,0,0,0,270,89.4,0,1,0,0,3,(7.0, -5.0, 0.8),(0.0, 0.0, 0.0)
51.1,0,10,-58.7,0,0,0,270,89.4,0,1,0,0,3,(7.0, -5.0, 0.8),(0.0, 0.0, 0.0)
51.12,0,10,-58.7,0,0,0,270,89.4,0,1,0,0,3,(7.0, -5.0, 0.8),(0.0, 0.0, 0.0)
51.14,0,10,-58.7,0,0,0,270,89.4,0,1,0,0,3,(7.0, -5.0, 0.8),(0.0, 0.0, 0.0)
