theTime,x,y,z,xvel,yvel,zvel,playerRotation,flipangle,grav_gain0,PSFactor,score,caughtToFloor,missedToFloor,ballTouchdownX,ballTouchdownY,ballTouchdownZ,goalPosX,goalPosY,goalPosZ
53.98,0,10,-58.7,-0.2041289,0.02876556,0.007474668,353.4215,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54,0,10,-58.7,-0.2037289,0.02791893,0.00756593,353.425,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.02,0,10,-58.7,-0.2013755,0.01034448,0.02219052,353.448,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.04,0,10,-58.7,-0.2013755,0.01034448,0.02219052,353.446,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.06,0,10,-58.7,-0.1905767,-0.01843679,0.03492539,353.4925,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.08,0,10,-58.7,-0.1901988,-0.02070519,0.03562561,353.492,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.1,0,10,-58.7,-0.1701543,-0.06029163,0.04097791,353.5541,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.12,0,10,-58.7,-0.1690287,-0.06124821,0.04004979,353.5566,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.14,0,10,-58.7,-0.1690287,-0.06124821,0.04004979,353.5585,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.16,0,10,-58.7,-0.167862,-0.06281163,0.03929789,353.5581,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.18,0,10,-58.7,-0.1521284,-0.08747589,0.03565414,353.564,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.2,0,10,-58.7,-0.1296276,-0.1101888,0.02582143,353.5593,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.22,0,10,-58.7,-0.1282238,-0.1122288,0.02533715,353.5573,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.24,0,10,-58.7,-0.1066658,-0.135386,0.02536461,353.5588,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.26,0,10,-58.7,-0.105575,-0.1373208,0.02585001,353.5581,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.28,0,10,-58.7,-0.09181408,-0.1592455,0.02577148,353.5545,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.3,0,10,-58.7,-0.06294148,-0.1888595,0.008647278,353.5497,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.32,0,10,-58.7,-0.06178362,-0.1895663,0.008377463,353.5482,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.34,0,10,-58.7,-0.06041842,-0.1903107,0.007841825,353.5524,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.36,0,10,-58.7,-0.06041842,-0.1903107,0.007841825,353.5578,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.38,0,10,-58.7,-0.05042802,-0.1973965,0.0001757443,353.5523,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.4,0,10,-58.7,-0.04004939,-0.1976737,-0.009263702,353.5627,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.42,0,10,-58.7,-0.03897878,-0.197367,-0.009732753,353.557,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.44,0,10,-58.7,-0.03295834,-0.2006734,-0.01048085,353.558,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.46,0,10,-58.7,-0.03268296,-0.2009222,-0.009884685,353.558,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
54.48,0,10,-58.7,-0.02750517,-0.198138,-0.00497511,353.5512,0,0,1,1,0,7,(13.0, -5.0, 4.8),(19.3, -7.5, 5.1)
