theTime,x,y,z,xvel,yvel,zvel,playerRotation,flipangle,grav_gain0,PSFactor,score,caughtToFloor,missedToFloor,ballTouchdownX,ballTouchdownY,ballTouchdownZ,goalPosX,goalPosY,goalPosZ
0,0,10,-58.7,0.001796914,0.004157623,-0.01280386,78.13303,180,0,1,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
