theTime,x,y,z,xvel,yvel,zvel,playerRotation,flipangle,grav_gain0,PSFactor,score,caughtToFloor,missedToFloor,ballTouchdownX,ballTouchdownY,ballTouchdownZ,goalPosX,goalPosY,goalPosZ
0,0,10,-58.7,-0.04734836,0.05571306,0.0354321,2.610718,180,0,1,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
