theTime,x,y,z,xvel,yvel,zvel,playerRotation,flipangle,grav_gain0,PSFactor,score,caughtToFloor,missedToFloor,ballTouchdownX,ballTouchdownY,ballTouchdownZ,goalPosX,goalPosY,goalPosZ
123.52,0,10,-58.7,-0.0006129313,-0.0001232977,-0.0004187579,267.0847,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
123.54,0,10,-58.7,-0.0006129313,-0.0001232977,-0.0004187579,267.0896,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
123.56,0,10,-58.7,-1.979608E-05,-0.001359898,0.0008876617,267.0898,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
123.58,0,10,-58.7,-0.0002023696,-0.0009245829,0.0006527193,267.0898,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
123.6,0,10,-58.7,-0.001581889,0.001532434,-2.345009E-05,267.0887,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
123.62,0,10,-58.7,-0.001581889,0.001532434,-2.345009E-05,267.0887,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
123.64,0,10,-58.7,-0.001335302,0.001636837,-0.0001406923,267.0888,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
123.66,0,10,-58.7,-4.865404E-05,0.0008765314,-0.0007775151,267.0865,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
123.68,0,10,-58.7,0.0001342423,0.0005576291,-0.0005184106,267.0888,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
123.7,0,10,-58.7,-7.177558E-05,-0.0001213717,-0.001343121,267.0796,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
123.72,0,10,-58.7,-7.177558E-05,-0.0001213717,-0.001343121,267.0796,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
123.74,0,10,-58.7,-0.0009302411,-3.65506E-05,-0.003421667,267.0979,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
123.76,0,10,-58.7,-0.0002022939,0.0001024451,0.000306875,267.1071,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
123.78,0,10,-58.7,-0.0002022939,0.0001024451,0.000306875,267.1071,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
123.8,0,10,-58.7,-0.000394949,-0.0003044271,0.001371798,267.1048,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
123.82,0,10,-58.7,-0.0005344649,-0.0002429085,0.001257219,267.1048,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
123.84,0,10,-58.7,0.002213479,0.002821279,-0.005466442,267.1212,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
123.86,0,10,-58.7,0.002213479,0.002821279,-0.005466442,267.1212,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
123.88,0,10,-58.7,0.002507834,0.003008024,-0.005851211,267.1212,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
123.9,0,10,-58.7,0.002739273,0.004569261,-0.00888883,267.1251,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
123.92,0,10,-58.7,0.002739273,0.004569261,-0.00888883,267.1245,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
123.94,0,10,-58.7,0.002191694,0.006575458,-0.01197807,267.1397,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
123.96,0,10,-58.7,0.000354243,0.01034832,-0.02179687,267.1631,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
123.98,0,10,-58.7,2.589077E-07,0.0107523,-0.02293126,267.1631,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124,0,10,-58.7,-0.007255579,0.01296904,-0.03889649,267.1577,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.02,0,10,-58.7,-0.007255579,0.01296904,-0.03889649,267.1577,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.04,0,10,-58.7,-0.02144246,0.01760315,-0.07463433,267.1778,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.06,0,10,-58.7,-0.02233588,0.01795039,-0.07678987,267.1737,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.08,0,10,-58.7,-0.0323642,0.02355411,-0.1080845,267.1753,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.1,0,10,-58.7,-0.0323642,0.02355411,-0.1080845,267.1753,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.12,0,10,-58.7,-0.04636801,0.02731764,-0.1410487,267.1836,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.14,0,10,-58.7,-0.04746096,0.02759776,-0.1432226,267.1836,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.16,0,10,-58.7,-0.06413531,0.03209325,-0.1717678,267.191,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.18,0,10,-58.7,-0.08040871,0.03531107,-0.1955896,267.2235,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.2,0,10,-58.7,-0.08040871,0.03531107,-0.1955896,267.2235,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.22,0,10,-58.7,-0.098299,0.03907376,-0.2212833,267.2394,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.24,0,10,-58.7,-0.098299,0.03907376,-0.2212833,267.2328,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.26,0,10,-58.7,-0.1132897,0.03916942,-0.2554342,267.2404,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.28,0,10,-58.7,-0.1137419,0.03926279,-0.2572352,267.2404,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.3,0,10,-58.7,-0.1192985,0.0402493,-0.2720206,267.2238,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.32,0,10,-58.7,-0.1192985,0.0402493,-0.2720206,267.2238,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.34,0,10,-58.7,-0.119807,0.04421767,-0.2869676,267.214,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.36,0,10,-58.7,-0.1181159,0.04908255,-0.2996102,267.1499,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.38,0,10,-58.7,-0.1176807,0.04954698,-0.300259,267.1499,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.4,0,10,-58.7,-0.1139426,0.05582501,-0.3085876,267.0904,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.42,0,10,-58.7,-0.1139426,0.05582501,-0.3085876,267.0786,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.44,0,10,-58.7,-0.1017764,0.0609956,-0.3130676,267.0844,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.46,0,10,-58.7,-0.07440601,0.06646008,-0.3196888,267.0301,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
124.48,0,10,-58.7,-0.07304148,0.06677009,-0.3201615,267.0301,92.1,0,1.8,0,0,0,(24.9, -5.0, 5.8),(0.0, -7.5, 0.0)
