theTime,x,y,z,xvel,yvel,zvel,playerRotation,flipangle,grav_gain0,PSFactor,score,caughtToFloor,missedToFloor,ballTouchdownX,ballTouchdownY,ballTouchdownZ,goalPosX,goalPosY,goalPosZ
19.68,0,10,-58.7,0.0005328956,-0.0005030088,-0.0003832201,152.34,180,0,2,0,0,0,(0.0, 0.0, 0.0),(18.3, -7.5, 8.1)
19.7,0,10,-58.7,0.0005328956,-0.0005030088,-0.0003832201,152.34,180,0,2,0,0,0,(0.0, 0.0, 0.0),(18.3, -7.5, 8.1)
19.72,0,10,-58.7,-9.212181E-05,9.993117E-06,0.0004302806,152.3024,180,0,2,0,0,0,(0.0, 0.0, 0.0),(18.3, -7.5, 8.1)
19.74,0,10,-58.7,-9.212181E-05,9.993117E-06,0.0004302806,152.301,180,0,2,0,0,0,(0.0, 0.0, 0.0),(18.3, -7.5, 8.1)
19.76,0,10,-58.7,0.0003727751,-1.98925E-05,-0.0007663647,152.3273,180,0,2,0,0,0,(0.0, 0.0, 0.0),(18.3, -7.5, 8.1)
19.78,0,10,-58.7,0.0003404875,-0.0001603416,-0.000677679,152.3273,180,0,2,0,0,0,(0.0, 0.0, 0.0),(18.3, -7.5, 8.1)
19.8,0,10,-58.7,0.0002143843,0.0002338266,-9.471532E-05,152.3405,180,0,2,0,0,0,(0.0, 0.0, 0.0),(18.3, -7.5, 8.1)
19.82,0,10,-58.7,0.0001484731,0.0002324836,1.552035E-05,152.3293,180,0,2,0,0,0,(0.0, 0.0, 0.0),(18.3, -7.5, 8.1)
19.84,0,10,-58.7,0.000352038,-0.0002744586,0.000359731,152.3282,180,0,2,0,0,0,(0.0, 0.0, 0.0),(18.3, -7.5, 8.1)
19.86,0,10,-58.7,0.000352038,-0.0002744586,0.000359731,152.328,180,0,2,0,0,0,(0.0, 0.0, 0.0),(18.3, -7.5, 8.1)
19.88,0,10,-58.7,0.0006264271,-0.00049777,-0.0008613663,152.3332,180,0,2,0,0,0,(0.0, 0.0, 0.0),(18.3, -7.5, 8.1)
19.9,0,10,-58.7,0.0006264271,-0.00049777,-0.0008613663,152.334,180,0,2,0,0,0,(0.0, 0.0, 0.0),(18.3, -7.5, 8.1)
19.92,0,10,-58.7,0.0006264271,-0.00049777,-0.0008613663,152.334,180,0,2,0,0,0,(0.0, 0.0, 0.0),(18.3, -7.5, 8.1)
19.94,0,10,-58.7,0.0002171342,-0.0004143354,0.0001253586,152.3279,180,0,2,0,0,0,(0.0, 0.0, 0.0),(18.3, -7.5, 8.1)
19.96,0,10,-58.7,0.0002171342,-0.0004143354,0.0001253586,152.3279,180,0,2,0,0,0,(0.0, 0.0, 0.0),(18.3, -7.5, 8.1)
19.98,0,10,-58.7,-0.0005125056,3.15604E-05,0.000324905,152.3258,180,0,2,0,0,0,(0.0, 0.0, 0.0),(18.3, -7.5, 8.1)
20,0,10,-58.7,-0.000568005,-0.0001082,0.0003429111,152.3318,180,0,2,0,0,0,(0.0, 0.0, 0.0),(18.3, -7.5, 8.1)
20.02,0,10,-58.7,-0.0006200589,0.0004187358,0.0003703712,152.3294,180,0,2,0,0,0,(0.0, 0.0, 0.0),(18.3, -7.5, 8.1)
20.04,0,10,-58.7,-0.0005087699,0.0004037358,0.0003787998,152.3294,180,0,2,0,0,0,(0.0, 0.0, 0.0),(18.3, -7.5, 8.1)
20.06,0,10,-58.7,-0.0008697424,0.0003592096,0.000709475,152.3273,180,0,2,0,0,0,(0.0, 0.0, 0.0),(18.3, -7.5, 8.1)
20.08,0,10,-58.7,-0.001142678,0.0003027663,0.0009142736,152.3273,180,0,2,0,0,0,(0.0, 0.0, 0.0),(18.3, -7.5, 8.1)
20.1,0,10,-58.7,-0.004267036,0.0008637306,-0.0004245321,152.3306,180,0,2,0,0,0,(0.0, 0.0, 0.0),(18.3, -7.5, 8.1)
