7/31/2019 5:53:11 PM,x,y,z,q1,q2,q3,xvel,yvel,zvel,fx,fy,fz,torque,grav_gain0,flipangle,PSFactor,score,caughtToFloor,missedToFloor,ballTouchdown,goalPos
0,0,0,0,0,0,0,-0.003043806,0.003872146,0.001363238,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-11.1, -7.5, 16.7)
0,50,3.5,-8.431232,0,0,128.2695,0.001231867,-0.001838326,-0.004538124,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-11.4, -7.5, -3.3)
0.02,50,3.5,-7.299555,0,0,128.1821,0.001231867,-0.001838326,-0.004538124,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-11.8, -7.5, 16.7)
0.04,50,3.5,-7.299555,0,0,128.1821,0.001231867,-0.001838326,-0.004538124,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-16.5, -7.5, -2.8)
0.06,50,3.5,-7.299555,0,0,128.1821,0.001231867,-0.001838326,-0.004538124,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(3.5, -7.5, -2.5)
0.08,50,3.5,-7.299555,0,0,128.1821,0.001231867,-0.001838326,-0.004538124,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-3.0, -7.5, 16.5)
0.09999999,50,3.5,-7.299555,0,0,128.1821,0.001231867,-0.001838326,-0.004538124,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(16.8, -7.5, 13.3)
0.12,50,3.5,-7.299555,0,0,128.1821,0.001231867,-0.001838326,-0.004538124,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(33.4, -7.5, 2.2)
0.14,50,3.5,-7.299555,0,0,128.1821,0.001231867,-0.001838326,-0.004538124,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(45.8, -7.5, 17.9)
0.16,50,3.5,-7.299555,0,0,128.1821,0.001324178,-0.001825144,-0.004368041,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(44.9, -7.5, -2.1)
0.18,50,3.5,-7.301051,0,0,128.1821,0.001324178,-0.001825144,-0.004368041,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(37.1, -7.5, 16.3)
0.2,50,3.5,-7.301051,0,0,128.1821,0.001324178,-0.001825144,-0.004368041,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(20.2, -7.5, 5.8)
0.22,50,3.5,-7.301051,0,0,128.1821,0.001324178,-0.001825144,-0.004368041,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(2.3, -7.5, 14.7)
0.24,50,3.5,-7.301051,0,0,128.1821,0.001324178,-0.001825144,-0.004368041,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-16.6, -7.5, 8.2)
0.26,50,3.5,-7.301051,0,0,128.1821,0.001324178,-0.001825144,-0.004368041,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-2.7, -7.5, 22.6)
0.28,50,3.5,-7.301051,0,0,128.1821,0.001324178,-0.001825144,-0.004368041,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(8.4, -7.5, 6.0)
0.3,50,3.5,-7.301051,0,0,128.1821,0.001324178,-0.001825144,-0.004368041,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(24.0, -7.5, 18.5)
0.32,50,3.5,-7.301051,0,0,128.1821,-0.0002221705,0.0005363454,0.0004048568,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(20.2, -7.5, -1.1)
0.34,50,3.5,-7.290823,0,0,128.1827,-0.0002221705,0.0005363454,0.0004048568,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(14.7, -7.5, 18.1)
0.36,50,3.5,-7.291196,0,0,128.1823,-0.0003550428,0.0005899649,0.0002827638,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-5.2, -7.5, 16.8)
0.38,50,3.5,-7.291196,0,0,128.1823,0.0002030731,5.854471E-05,0.0007458238,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-14.3, -7.5, -1.0)
0.4,50,3.5,-7.293154,0,0,128.1834,0.0002030731,5.854471E-05,0.0007458238,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(5.5, -7.5, 1.1)
0.42,50,3.5,-7.293154,0,0,128.1834,0.0002030731,5.854471E-05,0.0007458238,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-10.3, -7.5, 13.3)
0.44,50,3.5,-7.293154,0,0,128.1834,-1.790048E-05,0.0002079137,0.000641966,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-19.6, -7.5, -4.4)
0.46,50,3.5,-7.289753,0,0,128.1858,-1.790048E-05,0.0002079137,0.000641966,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-39.5, -7.5, -2.5)
0.48,50,3.5,-7.289753,0,0,128.1858,4.519664E-05,-0.0002411772,-0.0008559913,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-20.2, -7.5, 2.5)
0.5,50,3.5,-7.294798,0,0,128.182,4.519664E-05,-0.0002411772,-0.0008559913,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-19.1, -7.5, 22.5)
0.52,50,3.5,-7.294798,0,0,128.182,-0.0001710272,-2.929151E-05,-0.0005208821,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-11.4, -7.5, 4.1)
0.54,50,3.5,-7.292055,0,0,128.1838,-0.0001710272,-2.929151E-05,-0.0005208821,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-23.0, -7.5, 20.4)
0.56,50,3.5,-7.292055,0,0,128.1838,-0.0001710272,-2.929151E-05,-0.0005208821,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-36.3, -7.5, 5.5)
0.58,50,3.5,-7.292055,0,0,128.1838,-0.0002931789,0.001052874,0.001574965,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-56.2, -7.5, 8.0)
0.6,50,3.5,-7.285344,0,0,128.1835,-0.0001354871,-0.0002195191,-0.0005537469,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-57.0, -7.5, 28.0)
0.62,50,3.5,-7.290243,0,0,128.1801,-0.0001354871,-0.0002195191,-0.0005537469,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-54.0, -7.5, 8.2)
0.64,50,3.5,-7.290243,0,0,128.1801,-0.0001354871,-0.0002195191,-0.0005537469,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-69.7, -7.5, 20.6)
0.66,50,3.5,-7.290243,0,0,128.1801,-0.0001354871,-0.0002195191,-0.0005537469,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-49.8, -7.5, 18.8)
0.68,50,3.5,-7.290243,0,0,128.1801,5.856543E-05,3.32628E-05,-0.001006722,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-32.1, -7.5, 9.5)
0.7,50,3.5,-7.290086,0,0,128.1819,5.856543E-05,3.32628E-05,-0.001006722,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-12.1, -7.5, 11.1)
0.72,50,3.5,-7.290086,0,0,128.1819,0.0003271842,-0.0003833737,0.0002237309,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-8.2, -7.5, -8.5)
0.74,50,3.5,-7.291609,0,0,128.1803,0.0003271842,-0.0003833737,0.0002237309,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-12.6, -7.5, 11.0)
0.76,50,3.5,-7.291609,0,0,128.1803,0.0003271842,-0.0003833737,0.0002237309,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(5.7, -7.5, 3.0)
0.78,50,3.5,-7.291609,0,0,128.1803,2.560567E-05,3.018529E-05,0.0007226625,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-4.2, -7.5, 20.4)
0.8,50,3.5,-7.288028,0,0,128.1837,2.560567E-05,3.018529E-05,0.0007226625,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-19.2, -7.5, 7.1)
0.82,50,3.5,-7.288028,0,0,128.1837,2.560567E-05,3.018529E-05,0.0007226625,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-7.3, -7.5, 23.2)
0.84,50,3.5,-7.288028,0,0,128.1837,-0.000227441,0.0006476603,0.0006306352,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-23.2, -7.5, 11.2)
0.86,50,3.5,-7.289177,0,0,128.1852,-0.000227441,0.0006476603,0.0006306352,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-24.2, -7.5, -8.8)
0.88,50,3.5,-7.289177,0,0,128.1852,-0.000227441,0.0006476603,0.0006306352,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-5.1, -7.5, -3.0)
0.9,50,3.5,-7.289177,0,0,128.1852,-0.0001078956,-0.0002175263,-0.0008364106,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(14.7, -7.5, -0.1)
0.92,50,3.5,-7.292635,0,0,128.1853,-0.0001078956,-0.0002175263,-0.0008364106,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-1.6, -7.5, 11.5)
0.94,50,3.5,-7.292635,0,0,128.1853,-0.0001078956,-0.0002175263,-0.0008364106,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-5.8, -7.5, -8.1)
0.96,50,3.5,-7.292635,0,0,128.1853,-0.000432306,0.0009816979,0.001270493,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(-1.3, -7.5, 11.4)
0.98,50,3.5,-7.284548,0,0,128.1832,-0.000432306,0.0009816979,0.001270493,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(13.7, -7.5, -1.9)
1,50,3.5,-7.284548,0,0,128.1832,-0.0004256059,9.182243E-05,-0.0006670178,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(21.0, -7.5, 16.7)
1.02,50,3.5,-7.291814,0,0,128.1839,-0.0004256059,9.182243E-05,-0.0006670178,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(29.7, -7.5, -1.3)
1.04,50,3.5,-7.291446,0,0,128.1854,-0.0003740572,7.131381E-05,-0.0006795917,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(31.7, -7.5, 18.6)
1.06,50,3.5,-7.291446,0,0,128.1854,0.0002916203,-0.000464091,-0.001022102,0,0,0,0,0,180,1,0,0,0,(0.0, 0.0, 0.0),(28.4, -7.5, -1.1)
