theTime,x,y,z,xvel,yvel,zvel,playerRotation,flipangle,grav_gain0,PSFactor,score,caughtToFloor,missedToFloor,ballTouchdownX,ballTouchdownY,ballTouchdownZ,goalPosX,goalPosY,goalPosZ
237.02,0,10,-58.7,0.008765161,0.005372029,-0.01183608,0.9213338,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.04,0,10,-58.7,0.008839324,0.005509105,-0.01235092,0.9213338,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.06,0,10,-58.7,0.01117819,0.007785397,-0.0177712,0.9197519,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.08,0,10,-58.7,0.01117819,0.007785397,-0.0177712,0.9197519,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.1,0,10,-58.7,0.01117819,0.007785397,-0.0177712,0.9197519,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.12,0,10,-58.7,0.02414129,0.00818567,-0.02240307,0.9113755,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.14,0,10,-58.7,0.02476356,0.007935674,-0.02273419,0.9113755,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.16,0,10,-58.7,0.03393638,0.01296851,-0.03165621,0.9043964,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.18,0,10,-58.7,0.03462413,0.01373935,-0.03249885,0.9043964,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.2,0,10,-58.7,0.03462413,0.01373935,-0.03249885,0.9072362,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.22,0,10,-58.7,0.04423887,0.02361345,-0.0446232,0.8990933,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.24,0,10,-58.7,0.05117182,0.03947775,-0.05707926,0.8999292,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.26,0,10,-58.7,0.05117182,0.03947775,-0.05707926,0.8999292,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.28,0,10,-58.7,0.0598109,0.04969735,-0.06688248,0.9013678,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.3,0,10,-58.7,0.0598109,0.04969735,-0.06688248,0.901204,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.32,0,10,-58.7,0.06653375,0.0515521,-0.073572,0.8991712,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.34,0,10,-58.7,0.06940989,0.05195884,-0.07795075,0.8999088,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.36,0,10,-58.7,0.06943303,0.05168717,-0.07782309,0.9006956,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.38,0,10,-58.7,0.08023897,0.04632321,-0.08621683,0.8983108,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.4,0,10,-58.7,0.08023897,0.04632321,-0.08621683,0.8983108,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.42,0,10,-58.7,0.08397366,0.04004636,-0.09467079,0.9008964,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.44,0,10,-58.7,0.08397366,0.04004636,-0.09467079,0.8986548,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.46,0,10,-58.7,0.09267718,0.03153734,-0.1026464,0.8983721,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.48,0,10,-58.7,0.09267718,0.03153734,-0.1026464,0.8983721,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.5,0,10,-58.7,0.1020149,0.02805978,-0.1160892,0.8988433,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.52,0,10,-58.7,0.1094286,0.02978215,-0.1319964,0.8967042,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.54,0,10,-58.7,0.1094286,0.02978215,-0.1319964,0.8967042,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.56,0,10,-58.7,0.1189166,0.0304551,-0.1432589,0.8949624,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
237.58,0,10,-58.7,0.1196926,0.03085977,-0.1436641,0.8949624,0,0,0.6,0,0,0,(0.8, -5.0, 1.1),(19.4, -7.5, 4.7)
