theTime,x,y,z,xvel,yvel,zvel,playerRotation,flipangle,grav_gain0,PSFactor,score,caughtToFloor,missedToFloor,ballTouchdownX,ballTouchdownY,ballTouchdownZ,goalPosX,goalPosY,goalPosZ
51.72,0,10,-58.7,0.0002445792,-0.002587164,-0.0009791914,227.7682,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
51.74,0,10,-58.7,0.0002445792,-0.002587164,-0.0009791914,227.7682,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
51.76,0,10,-58.7,0.0001811381,-0.002437261,-0.0007920337,227.7682,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
51.78,0,10,-58.7,0.001564356,-0.0004505936,0.002609647,223.6157,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
51.8,0,10,-58.7,0.002023347,0.000295718,0.000904826,219.2621,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
51.82,0,10,-58.7,0.002023347,0.000295718,0.000904826,218.9683,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
51.84,0,10,-58.7,0.0003753157,0.000276182,-0.0005866556,214.8034,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
51.86,0,10,-58.7,0.0003753157,0.000276182,-0.0005866556,214.8034,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
51.88,0,10,-58.7,-0.000882803,0.0003252261,-0.00185641,210.6664,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
51.9,0,10,-58.7,0.0006983237,-0.0002079837,0.0008020079,206.612,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
51.92,0,10,-58.7,0.0006983237,-0.0002079837,0.0008020079,206.612,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
51.94,0,10,-58.7,0.0007912165,-0.0001525724,0.001347192,197.3698,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
51.96,0,10,-58.7,0.0007912165,-0.0001525724,0.001347192,197.3698,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
51.98,0,10,-58.7,0.0007305021,-0.0002217247,0.001445586,197.3698,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52,0,10,-58.7,0.0007305021,-0.0002217247,0.001445586,197.1098,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.02,0,10,-58.7,0.0006617849,-0.0003779304,0.0007389732,194.0397,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.04,0,10,-58.7,0.0006617849,-0.0003779304,0.0007389732,194.0397,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.06,0,10,-58.7,-0.001083745,0.0004271303,-0.001548909,190.8873,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.08,0,10,-58.7,0.0001075045,3.76202E-06,0.0005178747,187.6821,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.1,0,10,-58.7,0.0001075045,3.76202E-06,0.0005178747,187.6821,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.12,0,10,-58.7,0.00115058,0.0002164867,-0.0001635496,185.0269,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.14,0,10,-58.7,0.001226855,0.0002260912,-0.0002186963,185.0269,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.16,0,10,-58.7,0.0004302743,-1.90127E-05,0.0003017361,182.4363,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.18,0,10,-58.7,0.0004302743,-1.90127E-05,0.0003017361,182.4363,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.2,0,10,-58.7,0.001221817,-0.0002024587,0.001542762,182.5327,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.22,0,10,-58.7,0.001221817,-0.0002024587,0.001542762,182.5372,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.24,0,10,-58.7,0.0008181384,0.0001775129,0.001167701,182.5268,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.26,0,10,-58.7,0.0008181384,0.0001775129,0.001167701,182.5268,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.28,0,10,-58.7,0.0008349818,0.0002768444,0.001897859,182.5396,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.3,0,10,-58.7,0.0007852292,-0.0003283168,-0.0001722002,182.5373,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.32,0,10,-58.7,0.0007852292,-0.0003283168,-0.0001722002,182.5349,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.34,0,10,-58.7,-0.000164462,-0.0004901247,-0.0001242888,182.5328,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.36,0,10,-58.7,-0.000164462,-0.0004901247,-0.0001242888,182.5328,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.38,0,10,-58.7,0.0004907352,-0.0007129115,8.126341E-05,182.5361,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.4,0,10,-58.7,0.0004907352,-0.0007129115,8.126341E-05,182.5361,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.42,0,10,-58.7,0.0006100651,-0.0003352019,-0.000704191,182.5364,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.44,0,10,-58.7,0.0006100651,-0.0003352019,-0.000704191,182.5364,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.46,0,10,-58.7,0.0009306538,0.000243907,0.0003431629,182.5397,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.48,0,10,-58.7,-0.0002356756,0.0002470387,0.001136278,182.538,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.5,0,10,-58.7,-0.0002356756,0.0002470387,0.001136278,182.538,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.52,0,10,-58.7,-0.0003630227,-0.0003278888,0.0005344333,182.5363,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.54,0,10,-58.7,-0.0003630227,-0.0003278888,0.0005344333,182.5363,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.56,0,10,-58.7,0.003493276,-0.001309775,0.00109711,182.5341,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.58,0,10,-58.7,0.004486722,-0.001608043,0.001943683,182.5384,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.6,0,10,-58.7,0.004343552,-0.001605606,0.001826582,182.5384,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.62,0,10,-58.7,0.004343552,-0.001605606,0.001826582,182.5366,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.64,0,10,-58.7,0.002232467,-0.001011142,0.0008093704,182.5416,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.66,0,10,-58.7,0.002232467,-0.001011142,0.0008093704,182.5429,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.68,0,10,-58.7,0.001104581,-0.0003825001,0.0003510566,182.5376,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.7,0,10,-58.7,-0.0009930679,-0.0001859823,-0.0007798173,182.5363,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.72,0,10,-58.7,-0.001262007,-0.0001793581,-0.001355958,182.5349,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.74,0,10,-58.7,-9.772431E-05,0.0001461404,-1.610729E-05,182.5385,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.76,0,10,-58.7,-9.772431E-05,0.0001461404,-1.610729E-05,182.5385,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.78,0,10,-58.7,-0.0007000614,-6.205021E-05,-8.490068E-05,182.5388,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.8,0,10,-58.7,-0.0007041609,-3.234173E-05,-0.0002184629,182.5388,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.82,0,10,-58.7,0.0003447307,-6.51591E-05,-0.0001580117,182.5337,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.84,0,10,-58.7,0.0003447307,-6.51591E-05,-0.0001580117,182.5399,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.86,0,10,-58.7,0.0003447307,-6.51591E-05,-0.0001580117,182.5399,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.88,0,10,-58.7,0.0004607681,-1.022916E-05,9.35758E-06,182.5436,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.9,0,10,-58.7,2.340438E-05,-0.0001877312,1.42208E-05,182.5323,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.92,0,10,-58.7,-0.0004960031,-0.0002453745,-0.001063436,182.5323,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.94,0,10,-58.7,0.0004815671,-0.0008825643,4.712259E-05,182.5381,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.96,0,10,-58.7,0.0007344981,-0.0009465277,0.000521671,182.5381,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
52.98,0,10,-58.7,-0.0003159968,-0.0008000988,-2.067859E-05,182.537,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
53,0,10,-58.7,-0.0005638705,-0.0002642724,-9.717728E-05,182.5384,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
53.02,0,10,-58.7,-0.0005638705,-0.0002642724,-9.717728E-05,182.5384,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
53.04,0,10,-58.7,-7.151287E-05,0.0004616521,-0.0005346817,182.5337,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
53.06,0,10,-58.7,-7.151287E-05,0.0004616521,-0.0005346817,182.5309,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
53.08,0,10,-58.7,-0.0003335218,-4.706754E-05,0.0002224235,182.539,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
53.1,0,10,-58.7,-0.0003335218,-4.706754E-05,0.0002224235,182.539,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
53.12,0,10,-58.7,0.0002168939,-0.0003463928,9.953581E-05,182.5339,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
53.14,0,10,-58.7,0.0002143132,-0.0003764704,1.267462E-05,182.5339,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
53.16,0,10,-58.7,0.0001077884,-6.757346E-05,-0.0008808376,182.534,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
53.18,0,10,-58.7,9.362216E-05,-0.0004078369,0.0008779698,182.5388,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
53.2,0,10,-58.7,9.362216E-05,-0.0004078369,0.0008779698,182.5388,0,0,1,4,0,1,(27.7, -5.0, -7.9),(0.0, -7.5, 0.0)
53.22,0,10,-58.7,-0.0001477171,0.0001480378,-0.0009618493,182.5392,0,0,1,5,0,1,(27.7, -5.0, -7.9),(7.5, -7.5, 18.6)
53.24,0,10,-58.7,-0.0001477171,0.0001480378,-0.0009618493,182.5375,0,0,1,5,0,1,(27.7, -5.0, -7.9),(7.5, -7.5, 18.6)
53.26,0,10,-58.7,-0.0006364979,-0.0002079709,1.512902E-05,182.5368,0,0,1,5,0,1,(27.7, -5.0, -7.9),(7.5, -7.5, 18.6)
